Season,Weathersit,Temp,Atemp,Hum,Windspeed,Count,Cluster_Label
4,2,0.56,0.5303,0.64,0.2836,138,3
4,2,0.56,0.5303,0.64,0.194,134,3
4,2,0.54,0.5152,0.68,0.0,176,3
4,3,0.54,0.5152,0.6,0.2239,153,3
4,2,0.54,0.5152,0.6,0.2836,147,3
4,2,0.54,0.5152,0.6,0.1343,191,3
4,2,0.52,0.5,0.68,0.1343,271,3
4,2,0.5,0.4848,0.72,0.194,451,2
4,2,0.5,0.4848,0.72,0.2836,441,2
4,2,0.5,0.4848,0.72,0.3582,286,2
4,2,0.48,0.4697,0.82,0.1343,238,3
4,2,0.5,0.4848,0.77,0.0896,168,3
4,2,0.46,0.4545,0.88,0.1045,128,3
4,2,0.46,0.4545,0.94,0.1045,80,0
4,2,0.46,0.4545,0.94,0.0,31,0
4,3,0.46,0.4545,0.94,0.0896,5,0
4,2,0.46,0.4545,0.94,0.1045,10,0
4,2,0.46,0.4545,0.94,0.1045,5,0
4,2,0.44,0.4394,1.0,0.2239,4,0
4,3,0.46,0.4545,0.94,0.1045,13,0
4,2,0.46,0.4545,0.94,0.0896,56,0
4,3,0.46,0.4545,0.94,0.0,137,3
4,3,0.46,0.4545,0.94,0.0,232,3
4,3,0.46,0.4545,0.94,0.0,82,0
4,3,0.46,0.4545,0.94,0.0,36,0
4,3,0.46,0.4545,0.94,0.0896,60,0
4,3,0.46,0.4545,1.0,0.0,54,0
4,3,0.46,0.4545,0.94,0.1343,58,0
4,2,0.46,0.4545,1.0,0.1343,61,0
4,3,0.48,0.4697,0.94,0.1045,66,0
4,3,0.48,0.4697,0.94,0.1045,123,3
4,2,0.48,0.4697,0.88,0.194,233,3
4,3,0.46,0.4545,0.88,0.3881,189,3
4,3,0.46,0.4545,0.88,0.3881,111,0
4,3,0.44,0.4394,0.88,0.3881,99,0
4,3,0.44,0.4394,0.88,0.2836,75,0
4,3,0.42,0.4242,0.88,0.2239,46,0
4,3,0.42,0.4242,0.88,0.1343,31,0
4,2,0.42,0.4242,0.88,0.2537,24,0
4,2,0.42,0.4242,0.82,0.1642,5,0
4,2,0.42,0.4242,0.82,0.2239,5,0
4,2,0.42,0.4242,0.77,0.3284,3,0
4,2,0.4,0.4091,0.62,0.4179,4,0
4,3,0.34,0.303,0.71,0.3284,22,0
4,3,0.36,0.3485,0.57,0.2239,75,0
4,3,0.34,0.3182,0.61,0.2836,168,3
4,3,0.34,0.303,0.61,0.2985,355,2
4,2,0.34,0.303,0.61,0.3284,198,3
4,2,0.34,0.303,0.61,0.3284,81,0
4,3,0.32,0.303,0.66,0.3284,97,0
4,2,0.34,0.303,0.53,0.2985,121,3
4,2,0.34,0.303,0.49,0.4478,124,3
4,2,0.34,0.303,0.49,0.3881,110,0
4,2,0.34,0.303,0.49,0.4478,116,0
4,1,0.32,0.2879,0.39,0.4179,195,3
4,1,0.32,0.2879,0.42,0.3881,399,2
4,1,0.32,0.3182,0.39,0.194,307,2
4,1,0.3,0.2879,0.45,0.2239,217,3
4,1,0.3,0.2879,0.42,0.2836,169,3
4,1,0.3,0.2879,0.42,0.2537,116,0
4,1,0.26,0.2424,0.52,0.2537,84,0
4,1,0.26,0.2576,0.52,0.2239,58,0
4,1,0.26,0.2576,0.48,0.1642,30,0
4,1,0.26,0.2273,0.44,0.3284,10,0
4,1,0.24,0.2273,0.44,0.2239,10,0
4,1,0.24,0.2121,0.41,0.2836,2,0
4,1,0.22,0.2273,0.44,0.1642,5,0
4,1,0.22,0.2273,0.44,0.1343,22,0
4,1,0.22,0.2576,0.44,0.0896,71,0
4,1,0.22,0.2273,0.44,0.1642,216,3
4,1,0.22,0.2273,0.44,0.194,375,2
4,1,0.26,0.2576,0.41,0.194,213,3
4,1,0.26,0.2424,0.41,0.2836,115,0
4,1,0.3,0.303,0.36,0.1343,140,3
4,1,0.32,0.3333,0.33,0.0,165,3
4,1,0.34,0.3182,0.31,0.2239,177,3
4,1,0.34,0.3333,0.31,0.1343,154,3
4,1,0.34,0.3333,0.29,0.1343,178,3
4,1,0.34,0.3333,0.29,0.1343,209,3
4,1,0.32,0.3333,0.31,0.1343,378,2
4,1,0.3,0.303,0.36,0.1642,328,2
4,1,0.28,0.2727,0.41,0.1642,190,3
4,1,0.28,0.2727,0.48,0.194,137,3
4,1,0.28,0.2727,0.48,0.1642,111,0
4,1,0.26,0.2727,0.52,0.1045,97,0
4,1,0.26,0.2727,0.6,0.1343,59,0
4,1,0.26,0.2576,0.56,0.194,53,0
4,1,0.26,0.2273,0.52,0.2985,35,0
4,1,0.24,0.2424,0.56,0.1642,46,0
4,1,0.26,0.2424,0.48,0.2537,15,0
4,1,0.26,0.2273,0.48,0.3284,8,0
4,1,0.24,0.2273,0.56,0.2537,2,0
4,1,0.24,0.2121,0.6,0.3284,12,0
4,1,0.24,0.2273,0.6,0.2537,41,0
4,1,0.26,0.2424,0.56,0.2537,92,0
4,1,0.28,0.2576,0.52,0.2985,142,3
4,1,0.32,0.303,0.45,0.2537,200,3
4,1,0.36,0.3788,0.4,0.0,233,3
4,1,0.4,0.4091,0.35,0.2836,311,2
4,1,0.42,0.4242,0.3,0.2836,363,2
4,1,0.42,0.4242,0.32,0.2985,349,2
4,1,0.42,0.4242,0.41,0.194,382,2
4,1,0.42,0.4242,0.38,0.2985,287,2
4,1,0.4,0.4091,0.4,0.194,232,3
4,1,0.38,0.3939,0.46,0.1343,208,3
4,2,0.34,0.3333,0.71,0.1343,182,3
4,2,0.36,0.3636,0.57,0.1045,163,3
4,2,0.36,0.3485,0.62,0.194,108,0
4,2,0.38,0.3939,0.62,0.1642,106,0
4,1,0.38,0.3939,0.62,0.2239,93,0
4,1,0.38,0.3939,0.66,0.1642,93,0
4,1,0.4,0.4091,0.62,0.2537,84,0
4,1,0.4,0.4091,0.62,0.2836,56,0
4,2,0.4,0.4091,0.66,0.2836,37,0
4,2,0.4,0.4091,0.71,0.2836,12,0
4,2,0.42,0.4242,0.67,0.2836,4,0
4,2,0.42,0.4242,0.67,0.2537,9,0
4,1,0.42,0.4242,0.67,0.2239,23,0
4,2,0.42,0.4242,0.71,0.2836,65,0
4,1,0.44,0.4394,0.72,0.1642,138,3
4,2,0.44,0.4394,0.72,0.1045,229,3
4,2,0.5,0.4848,0.63,0.1045,286,2
4,2,0.5,0.4848,0.63,0.1343,304,2
4,2,0.54,0.5152,0.6,0.194,369,2
4,1,0.52,0.5,0.63,0.2537,363,2
4,2,0.52,0.5,0.68,0.194,351,2
4,2,0.52,0.5,0.63,0.1343,306,2
4,2,0.52,0.5,0.63,0.194,203,3
4,2,0.54,0.5152,0.64,0.194,145,3
4,2,0.5,0.4848,0.72,0.1045,157,3
4,2,0.52,0.5,0.68,0.1045,113,0
4,2,0.48,0.4697,0.77,0.0896,105,0
4,3,0.46,0.4545,0.88,0.0896,40,0
4,3,0.46,0.4545,0.88,0.0896,28,0
4,2,0.46,0.4545,0.94,0.0,17,0
4,3,0.46,0.4545,0.94,0.194,12,0
4,3,0.44,0.4394,1.0,0.194,3,0
4,3,0.44,0.4394,1.0,0.1343,4,0
4,3,0.44,0.4394,1.0,0.1343,5,0
4,2,0.44,0.4394,1.0,0.0,20,0
4,2,0.42,0.4242,1.0,0.0,76,0
4,2,0.46,0.4545,0.94,0.1642,246,3
4,2,0.46,0.4545,0.94,0.0,391,2
4,2,0.48,0.4697,0.94,0.1045,237,3
4,2,0.52,0.5,0.83,0.0,135,3
4,2,0.52,0.5,0.83,0.1045,128,3
4,2,0.5,0.4848,0.77,0.1343,162,3
4,2,0.5,0.4848,0.77,0.1343,134,3
4,2,0.48,0.4697,0.82,0.194,135,3
4,3,0.44,0.4394,0.94,0.2239,108,0
4,3,0.44,0.4394,0.94,0.2239,108,0
4,3,0.42,0.4242,0.94,0.2985,210,3
4,3,0.42,0.4242,0.88,0.194,192,3
4,3,0.4,0.4091,0.94,0.194,137,3
4,3,0.4,0.4091,0.87,0.2239,80,0
4,3,0.4,0.4091,0.87,0.1642,114,0
4,3,0.4,0.4091,0.87,0.1343,78,0
4,3,0.4,0.4091,0.87,0.1642,33,0
4,3,0.38,0.3939,0.94,0.1045,14,0
4,3,0.4,0.4091,0.94,0.1343,6,0
4,3,0.38,0.3939,1.0,0.1045,6,0
4,3,0.38,0.3939,1.0,0.1045,3,0
4,3,0.38,0.3939,0.94,0.1642,7,0
4,3,0.38,0.3939,0.94,0.1642,18,0
4,2,0.38,0.3939,0.94,0.1045,64,0
4,3,0.38,0.3939,0.94,0.2239,121,3
4,3,0.38,0.3939,0.94,0.2239,190,3
4,3,0.4,0.4091,0.94,0.0,149,3
4,3,0.4,0.4091,0.94,0.0,52,0
4,3,0.4,0.4091,0.94,0.1343,32,0
4,3,0.4,0.4091,1.0,0.0896,21,0
4,3,0.42,0.4242,1.0,0.0896,26,0
4,3,0.42,0.4242,1.0,0.0896,35,0
4,3,0.44,0.4394,0.94,0.0,34,0
4,3,0.44,0.4394,0.94,0.0,62,0
4,3,0.44,0.4394,1.0,0.0896,165,3
4,3,0.44,0.4394,1.0,0.0,148,3
4,3,0.46,0.4545,0.94,0.1045,111,0
4,2,0.46,0.4545,1.0,0.2239,127,3
4,2,0.46,0.4545,1.0,0.2537,90,0
4,2,0.5,0.4848,0.94,0.194,87,0
4,2,0.48,0.4697,0.94,0.2537,39,0
4,2,0.48,0.4697,0.94,0.2537,16,0
4,2,0.48,0.4697,0.94,0.2985,8,0
4,3,0.5,0.4848,0.94,0.3582,6,0
4,3,0.5,0.4848,0.94,0.3582,3,0
4,3,0.52,0.5,0.88,0.3582,5,0
4,2,0.46,0.4545,0.94,0.194,17,0
4,2,0.44,0.4394,1.0,0.0,69,0
4,2,0.46,0.4545,1.0,0.0896,156,3
4,2,0.48,0.4697,0.94,0.1045,323,2
4,2,0.52,0.5,0.94,0.194,167,3
4,2,0.52,0.5,0.94,0.194,76,0
4,2,0.5,0.4848,0.72,0.4179,116,0
4,1,0.48,0.4697,0.55,0.4179,160,3
4,2,0.44,0.4394,0.54,0.4925,174,3
4,1,0.42,0.4242,0.54,0.4627,213,3
4,2,0.42,0.4242,0.54,0.4478,207,3
4,2,0.4,0.4091,0.62,0.4627,173,3
4,3,0.38,0.3939,0.71,0.3881,163,3
4,2,0.4,0.4091,0.58,0.5224,145,3
4,1,0.38,0.3939,0.58,0.3881,122,3
4,1,0.36,0.3333,0.62,0.3881,68,0
4,1,0.36,0.3182,0.57,0.4627,66,0
4,1,0.34,0.303,0.61,0.4478,62,0
4,1,0.34,0.303,0.61,0.3582,51,0
4,1,0.32,0.303,0.57,0.2239,23,0
4,1,0.32,0.2879,0.57,0.4179,24,0
4,1,0.3,0.2879,0.61,0.2836,22,0
4,1,0.28,0.2879,0.65,0.1343,5,0
4,1,0.3,0.3182,0.61,0.0896,2,0
4,1,0.3,0.3182,0.61,0.1045,11,0
4,1,0.3,0.3182,0.61,0.0896,6,0
4,1,0.26,0.2727,0.75,0.1045,40,0
4,1,0.3,0.3182,0.65,0.0896,46,0
4,1,0.34,0.3485,0.61,0.0,81,0
4,1,0.36,0.3788,0.57,0.0,98,0
4,1,0.42,0.4242,0.41,0.2985,142,3
4,1,0.46,0.4545,0.36,0.2239,150,3
4,1,0.48,0.4697,0.33,0.2239,175,3
4,1,0.5,0.4848,0.31,0.2985,168,3
4,1,0.5,0.4848,0.31,0.2537,149,3
4,1,0.5,0.4848,0.34,0.2836,114,0
4,1,0.48,0.4697,0.33,0.1045,74,0
4,1,0.42,0.4242,0.5,0.0896,37,0
4,1,0.4,0.4091,0.54,0.1045,28,0
4,1,0.36,0.3485,0.76,0.1642,31,0
4,1,0.36,0.3485,0.71,0.1642,26,0
4,1,0.36,0.3485,0.71,0.1642,22,0
4,1,0.34,0.3485,0.76,0.1045,21,0
4,1,0.34,0.3333,0.76,0.1642,29,0
4,1,0.34,0.3636,0.76,0.0,14,0
4,1,0.28,0.2879,0.81,0.1045,10,0
4,1,0.28,0.2879,0.75,0.1045,2,0
4,1,0.3,0.3182,0.75,0.1045,7,0
4,1,0.28,0.3182,0.75,0.0,5,0
4,1,0.26,0.2727,0.81,0.1045,13,0
4,1,0.26,0.303,0.81,0.0,35,0
4,1,0.26,0.2727,0.81,0.1343,74,0
4,1,0.32,0.3485,0.76,0.0,95,0
4,1,0.36,0.3485,0.71,0.1642,142,3
4,1,0.4,0.4091,0.66,0.1045,226,3
4,1,0.46,0.4545,0.51,0.1045,272,3
4,1,0.5,0.4848,0.45,0.2239,283,3
4,1,0.52,0.5,0.39,0.2239,272,3
4,1,0.52,0.5,0.36,0.194,310,2
4,1,0.5,0.4848,0.39,0.1642,261,3
4,1,0.5,0.4848,0.34,0.1045,184,3
4,1,0.46,0.4545,0.44,0.0896,153,3
4,1,0.42,0.4242,0.67,0.0,134,3
4,1,0.4,0.4091,0.58,0.0896,95,0
4,1,0.36,0.3788,0.71,0.0,85,0
4,1,0.34,0.3485,0.71,0.0896,58,0
4,1,0.34,0.3485,0.76,0.1045,33,0
4,1,0.34,0.3485,0.76,0.1045,47,0
4,1,0.32,0.3333,0.76,0.0896,29,0
4,1,0.3,0.3182,0.81,0.1045,23,0
4,1,0.3,0.3333,0.81,0.0,17,0
4,1,0.3,0.3333,0.81,0.0,4,0
4,1,0.3,0.3182,0.75,0.1045,3,0
4,2,0.3,0.3182,0.75,0.0896,10,0
4,1,0.26,0.2727,0.87,0.1045,17,0
4,1,0.32,0.3333,0.76,0.0896,60,0
4,1,0.34,0.3485,0.76,0.0896,83,0
4,1,0.36,0.3788,0.81,0.0,141,3
4,1,0.4,0.4091,0.62,0.1045,230,3
4,1,0.44,0.4394,0.51,0.0,309,2
4,1,0.48,0.4697,0.44,0.0,325,2
4,2,0.48,0.4697,0.48,0.1343,299,2
4,2,0.5,0.4848,0.42,0.1045,314,2
4,2,0.46,0.4545,0.47,0.1343,275,3
4,2,0.46,0.4545,0.47,0.1343,184,3
4,2,0.42,0.4242,0.62,0.1642,185,3
4,2,0.4,0.4091,0.71,0.0896,146,3
4,2,0.42,0.4242,0.58,0.0,141,3
4,2,0.38,0.3939,0.82,0.0,92,0
4,2,0.38,0.3939,0.76,0.0,65,0
4,1,0.36,0.3788,0.81,0.0,69,0
4,1,0.36,0.3788,0.81,0.0,46,0
4,1,0.36,0.3788,0.81,0.0,44,0
4,1,0.34,0.3636,0.81,0.0,31,0
4,1,0.34,0.3636,0.87,0.0,17,0
4,1,0.34,0.3485,0.87,0.1045,4,0
4,1,0.36,0.3485,0.87,0.194,5,0
4,1,0.38,0.3939,0.82,0.1642,9,0
4,1,0.38,0.3939,0.87,0.2239,23,0
4,1,0.4,0.4091,0.82,0.2985,42,0
4,1,0.46,0.4545,0.72,0.2836,111,0
4,1,0.46,0.4545,0.72,0.2836,189,3
4,1,0.5,0.4848,0.63,0.3582,240,3
4,1,0.54,0.5152,0.56,0.2836,256,3
4,1,0.54,0.5152,0.6,0.194,313,2
4,1,0.62,0.6212,0.43,0.4627,313,2
4,1,0.62,0.6212,0.43,0.2836,317,2
4,1,0.56,0.5303,0.52,0.2537,323,2
4,1,0.54,0.5152,0.56,0.194,204,3
4,1,0.5,0.4848,0.63,0.1642,155,3
4,1,0.48,0.4697,0.67,0.2239,139,3
4,1,0.5,0.4848,0.63,0.2537,104,0
4,1,0.48,0.4697,0.67,0.2836,88,0
4,1,0.48,0.4697,0.72,0.2537,66,0
4,1,0.48,0.4697,0.72,0.2537,32,0
4,1,0.46,0.4545,0.77,0.2836,16,0
4,1,0.46,0.4545,0.77,0.2985,13,0
4,1,0.44,0.4394,0.88,0.2239,5,0
4,1,0.44,0.4394,0.82,0.0896,4,0
4,1,0.4,0.4091,0.87,0.0,34,0
4,1,0.42,0.4242,0.82,0.0896,104,0
4,1,0.42,0.4242,0.88,0.0,277,3
4,2,0.42,0.4242,0.94,0.0,407,2
4,2,0.44,0.4394,0.88,0.2239,208,3
4,2,0.48,0.4697,0.77,0.1343,107,0
4,2,0.52,0.5,0.68,0.1045,118,3
4,1,0.56,0.5303,0.6,0.1045,178,3
4,2,0.58,0.5455,0.56,0.0,162,3
4,1,0.6,0.6212,0.56,0.0,143,3
4,1,0.58,0.5455,0.6,0.1642,150,3
4,1,0.56,0.5303,0.6,0.194,264,3
4,1,0.58,0.5455,0.56,0.194,468,2
4,1,0.56,0.5303,0.64,0.2239,416,2
4,1,0.54,0.5152,0.73,0.2239,264,3
4,2,0.54,0.5152,0.73,0.2537,218,3
4,2,0.54,0.5152,0.77,0.2239,156,3
4,2,0.52,0.5,0.83,0.1045,109,0
4,2,0.52,0.5,0.83,0.1343,46,0
4,1,0.52,0.5,0.83,0.0,22,0
4,1,0.52,0.5,0.83,0.0896,17,0
4,2,0.5,0.4848,0.88,0.0,5,0
4,2,0.5,0.4848,0.88,0.0,2,0
4,2,0.52,0.5,0.83,0.3284,6,0
4,1,0.5,0.4848,0.88,0.2836,22,0
4,1,0.52,0.5,0.83,0.2836,89,0
4,1,0.52,0.5,0.77,0.2239,342,2
4,1,0.54,0.5152,0.77,0.2836,449,2
4,3,0.56,0.5303,0.73,0.4179,202,3
4,3,0.56,0.5303,0.73,0.4179,36,0
4,3,0.5,0.4848,0.88,0.2985,11,0
4,3,0.42,0.4242,0.82,0.4179,18,0
4,3,0.42,0.4242,0.77,0.2836,22,0
4,3,0.4,0.4091,0.94,0.194,36,0
4,3,0.4,0.4091,0.87,0.3284,65,0
4,3,0.4,0.4091,0.87,0.2239,151,3
4,2,0.4,0.4091,0.87,0.2985,354,2
4,2,0.4,0.4091,0.82,0.2985,358,2
4,2,0.4,0.4091,0.82,0.3284,250,3
4,2,0.38,0.3939,0.87,0.2537,184,3
4,2,0.38,0.3939,0.87,0.2537,125,3
4,1,0.38,0.3939,0.82,0.2985,95,0
4,1,0.36,0.3333,0.76,0.3881,53,0
4,1,0.36,0.3333,0.62,0.4179,24,0
4,1,0.34,0.303,0.66,0.3284,8,0
4,1,0.32,0.3182,0.7,0.1642,5,0
4,1,0.32,0.3182,0.7,0.1642,1,0
4,1,0.3,0.2879,0.75,0.2239,5,0
4,1,0.28,0.2727,0.81,0.194,22,0
4,1,0.26,0.2727,0.87,0.1045,103,0
4,1,0.26,0.2727,0.81,0.1045,285,2
4,1,0.28,0.2727,0.81,0.194,478,2
4,1,0.3,0.2879,0.75,0.2836,193,3
4,1,0.34,0.3182,0.66,0.2239,110,0
4,1,0.38,0.3939,0.54,0.2985,122,3
4,2,0.36,0.3333,0.53,0.2836,160,3
4,2,0.38,0.3939,0.43,0.3582,147,3
4,2,0.38,0.3939,0.43,0.3582,112,0
4,1,0.36,0.3333,0.46,0.3284,115,0
4,1,0.36,0.3333,0.46,0.2836,226,3
4,2,0.34,0.303,0.49,0.3284,380,2
4,1,0.34,0.303,0.49,0.3284,376,2
4,2,0.32,0.303,0.57,0.2836,279,3
4,2,0.32,0.303,0.57,0.2836,190,3
4,1,0.32,0.2879,0.53,0.3881,135,3
4,1,0.3,0.2727,0.56,0.2985,87,0
4,1,0.28,0.2576,0.52,0.2836,50,0
4,1,0.28,0.2576,0.52,0.3284,20,0
4,1,0.26,0.2424,0.6,0.2836,10,0
4,1,0.26,0.2273,0.56,0.2985,9,0
4,1,0.26,0.2424,0.56,0.2537,7,0
4,1,0.26,0.2424,0.56,0.2836,1,0
4,1,0.26,0.2424,0.56,0.2537,24,0
4,1,0.24,0.2121,0.65,0.2836,97,0
4,1,0.24,0.2121,0.65,0.3582,276,3
4,1,0.26,0.2273,0.6,0.3284,477,2
4,1,0.3,0.2727,0.52,0.3284,224,3
4,1,0.32,0.303,0.53,0.2985,93,0
4,1,0.34,0.3182,0.49,0.2537,102,0
4,1,0.36,0.3485,0.46,0.2239,148,3
4,1,0.4,0.4091,0.4,0.2239,154,3
4,1,0.4,0.4091,0.4,0.2239,150,3
4,1,0.4,0.4091,0.4,0.2239,154,3
4,1,0.4,0.4091,0.4,0.194,201,3
4,1,0.36,0.3485,0.46,0.1343,418,2
4,1,0.36,0.3636,0.43,0.1045,405,2
4,1,0.34,0.3485,0.46,0.1045,228,3
4,1,0.34,0.3485,0.46,0.1045,190,3
4,1,0.3,0.3182,0.61,0.1045,162,3
4,1,0.3,0.3333,0.61,0.0,104,0
4,1,0.26,0.2879,0.7,0.0896,73,0
4,1,0.26,0.2879,0.7,0.0896,38,0
4,1,0.24,0.2879,0.75,0.0,15,0
4,1,0.24,0.2879,0.75,0.0,10,0
4,1,0.22,0.2727,0.8,0.0,1,0
4,1,0.22,0.2727,0.8,0.0,3,0
4,1,0.22,0.2576,0.8,0.0896,23,0
4,1,0.22,0.2727,0.8,0.0,87,0
4,1,0.22,0.2576,0.87,0.0896,205,3
4,1,0.24,0.2879,0.87,0.0,445,2
4,1,0.28,0.3182,0.81,0.0,246,3
4,1,0.3,0.2879,0.75,0.2239,105,0
4,1,0.34,0.3333,0.66,0.1642,160,3
4,1,0.36,0.3485,0.57,0.1343,204,3
4,1,0.4,0.4091,0.47,0.1343,207,3
4,1,0.42,0.4242,0.44,0.1045,170,3
4,1,0.42,0.4242,0.41,0.0896,199,3
4,1,0.42,0.4242,0.41,0.0896,276,3
4,1,0.42,0.4242,0.38,0.0,411,2
4,1,0.4,0.4091,0.5,0.0,372,2
4,1,0.34,0.3182,0.53,0.2537,265,3
4,1,0.38,0.3939,0.4,0.2836,190,3
4,1,0.34,0.3333,0.49,0.194,111,0
4,1,0.32,0.3182,0.53,0.194,102,0
4,1,0.32,0.303,0.53,0.2836,95,0
4,1,0.3,0.2879,0.56,0.2537,75,0
4,1,0.26,0.2576,0.65,0.194,71,0
4,1,0.26,0.2576,0.65,0.1642,50,0
4,1,0.24,0.2424,0.7,0.1343,9,0
4,1,0.22,0.2273,0.75,0.1343,8,0
4,1,0.24,0.2576,0.7,0.0896,6,0
4,1,0.24,0.2576,0.65,0.1045,11,0
4,1,0.22,0.2576,0.75,0.0896,26,0
4,1,0.24,0.2576,0.75,0.0896,63,0
4,1,0.26,0.2727,0.7,0.1045,124,3
4,1,0.32,0.3333,0.61,0.1343,195,3
4,1,0.32,0.3333,0.57,0.0896,275,3
4,1,0.36,0.3788,0.5,0.0,358,2
4,1,0.36,0.3636,0.5,0.0896,292,2
4,1,0.36,0.3788,0.46,0.0,343,2
4,1,0.38,0.3939,0.46,0.0,337,2
4,1,0.38,0.3939,0.46,0.0,305,2
4,1,0.36,0.3788,0.62,0.0,232,3
4,1,0.34,0.3333,0.53,0.1343,224,3
4,1,0.3,0.3182,0.61,0.0896,175,3
4,1,0.3,0.3182,0.61,0.0896,127,3
4,2,0.3,0.3182,0.61,0.0896,109,0
4,2,0.32,0.3333,0.61,0.0896,114,0
4,1,0.3,0.303,0.7,0.1343,85,0
4,1,0.3,0.3182,0.7,0.1045,83,0
4,1,0.3,0.3182,0.75,0.0896,74,0
4,1,0.26,0.303,0.81,0.0,62,0
4,1,0.28,0.3182,0.75,0.0,41,0
4,1,0.26,0.303,0.87,0.0,11,0
4,1,0.26,0.303,0.81,0.0,4,0
4,1,0.24,0.2879,0.93,0.0,4,0
4,1,0.26,0.303,0.87,0.0,26,0
4,1,0.26,0.303,0.87,0.0,55,0
4,1,0.3,0.3333,0.81,0.0,126,3
4,1,0.32,0.3333,0.81,0.1343,216,3
4,1,0.34,0.3333,0.81,0.1642,254,3
4,1,0.36,0.3485,0.81,0.1642,329,2
4,1,0.4,0.4091,0.66,0.2239,357,2
4,1,0.42,0.4242,0.62,0.1343,323,2
4,1,0.42,0.4242,0.62,0.194,296,2
4,1,0.42,0.4242,0.58,0.2239,330,2
4,1,0.38,0.3939,0.76,0.1343,245,3
4,1,0.38,0.3939,0.71,0.0,171,3
4,1,0.38,0.3939,0.76,0.0,173,3
4,1,0.36,0.3485,0.76,0.1343,124,3
4,1,0.36,0.3636,0.81,0.1045,72,0
4,1,0.34,0.3485,0.87,0.1045,64,0
4,1,0.34,0.3485,0.87,0.1045,45,0
4,1,0.32,0.3333,0.87,0.0896,24,0
4,1,0.32,0.3485,0.87,0.0,12,0
4,1,0.32,0.3485,0.87,0.0,8,0
4,1,0.32,0.3485,0.87,0.0,2,0
4,1,0.3,0.3182,0.87,0.1045,7,0
4,1,0.3,0.3182,0.87,0.1045,25,0
4,1,0.3,0.3182,0.93,0.0896,90,0
4,1,0.32,0.3485,0.9,0.0,283,3
4,1,0.32,0.3485,0.93,0.0,404,2
4,2,0.36,0.3636,0.87,0.0896,190,3
4,2,0.36,0.3636,0.87,0.0896,87,0
4,2,0.36,0.3636,0.87,0.0896,123,3
4,2,0.4,0.4091,0.76,0.1045,154,3
4,2,0.42,0.4242,0.71,0.0896,171,3
4,2,0.46,0.4545,0.67,0.0,133,3
4,2,0.46,0.4545,0.72,0.0896,148,3
4,1,0.5,0.4848,0.63,0.0896,248,3
4,1,0.42,0.4242,0.77,0.0,446,2
4,1,0.44,0.4394,0.77,0.0,399,2
4,2,0.46,0.4545,0.77,0.0,308,2
4,2,0.46,0.4545,0.82,0.1045,205,3
4,2,0.44,0.4394,0.88,0.0896,176,3
4,2,0.44,0.4394,0.88,0.1343,106,0
4,2,0.46,0.4545,0.88,0.1343,62,0
4,2,0.5,0.4848,0.77,0.2985,28,0
4,2,0.46,0.4545,0.88,0.2985,16,0
4,2,0.46,0.4545,0.87,0.194,3,0
4,2,0.46,0.4545,0.87,0.194,3,0
4,3,0.46,0.4545,0.88,0.2239,7,0
4,3,0.46,0.4545,0.88,0.2239,20,0
4,2,0.44,0.4394,0.94,0.2836,86,0
4,2,0.46,0.4545,0.94,0.194,234,3
4,2,0.46,0.4545,0.94,0.194,414,2
4,2,0.46,0.4545,0.94,0.2239,204,3
4,3,0.46,0.4545,0.94,0.2836,50,0
4,3,0.46,0.4545,0.94,0.2537,32,0
4,3,0.46,0.4545,1.0,0.2239,55,0
4,3,0.46,0.4545,1.0,0.194,71,0
4,3,0.48,0.4697,1.0,0.2239,75,0
4,3,0.5,0.4848,1.0,0.194,45,0
4,3,0.46,0.4545,1.0,0.2537,88,0
4,2,0.46,0.4545,1.0,0.2239,262,3
4,2,0.46,0.4545,1.0,0.2836,304,2
4,3,0.46,0.4545,1.0,0.2985,233,3
4,3,0.46,0.4545,1.0,0.2985,110,0
4,2,0.44,0.4394,1.0,0.194,114,0
4,3,0.46,0.4545,1.0,0.1642,87,0
4,3,0.46,0.4545,1.0,0.1642,53,0
4,1,0.44,0.4394,1.0,0.194,33,0
4,2,0.46,0.4545,1.0,0.2537,13,0
4,3,0.46,0.4545,1.0,0.2239,6,0
4,3,0.46,0.4545,1.0,0.2239,3,0
4,3,0.46,0.4545,1.0,0.1642,1,0
4,3,0.46,0.4545,1.0,0.1642,3,0
4,3,0.48,0.4697,1.0,0.4179,18,0
4,3,0.44,0.4394,1.0,0.1045,46,0
4,3,0.44,0.4394,1.0,0.0,86,0
4,3,0.44,0.4394,1.0,0.2537,64,0
4,3,0.44,0.4394,1.0,0.0896,33,0
4,3,0.44,0.4394,1.0,0.0896,50,0
4,3,0.44,0.4394,1.0,0.1343,33,0
4,3,0.44,0.4394,1.0,0.194,33,0
4,3,0.44,0.4394,1.0,0.194,25,0
4,3,0.42,0.4242,0.94,0.2239,30,0
4,3,0.42,0.4242,0.94,0.194,31,0
4,3,0.4,0.4091,1.0,0.3284,52,0
4,3,0.4,0.4091,0.94,0.2985,51,0
4,3,0.34,0.2879,0.87,0.6418,33,0
4,3,0.34,0.2879,0.87,0.6418,26,0
4,3,0.3,0.2576,0.87,0.5224,6,0
4,3,0.24,0.197,0.93,0.4478,13,0
4,1,0.24,0.2121,0.93,0.3881,16,0
4,2,0.26,0.2273,0.87,0.2985,21,0
4,1,0.26,0.2273,0.81,0.3582,7,0
4,1,0.28,0.2727,0.65,0.2239,4,0
